"","date","age_group","gender","vaccine","public_or_private","dose_1","dose_2","id","dose_3"
"16749",2021-05-19,"30 o menos","F","Sputnik","Público nacional",1,0,NA,0
"16750",2021-05-31,"71 a 80","F","Sputnik","Privado",0,1,NA,NA
"16751",2021-07-22,"71 a 80","F","Sinopharm","Privado",1,0,NA,0
"16752",2021-08-06,"31 a 40","M","Sinopharm","Público nacional",2,0,NA,0
"16753",2021-08-08,"61 a 70","M","AstraZeneca","Público",1,1,NA,0
"16754",2021-08-10,"71 a 80","F","Sputnik","Público",0,2,NA,0
"16755",2021-08-21,"61 a 70","F","Moderna","Privado",0,1,NA,0
"16756",2021-09-12,"41 a 50","M","AstraZeneca","Privado",0,1,NA,0
"16757",2021-09-14,"30 o menos","M","Sinopharm","Público nacional",0,1,NA,0
"16758",2021-09-14,"31 a 40","M","Sinopharm","Público nacional",0,2,NA,0
"16759",2021-09-17,"30 o menos","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público nacional",1,0,NA,0
"16760",2021-09-20,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público nacional",1,0,NA,0
"16761",2021-09-22,"30 o menos","F","Sinopharm","Público nacional",0,1,NA,0
"16762",2021-09-22,"31 a 40","M","Sinopharm","Público nacional",0,1,NA,0
"16763",2021-10-05,"51 a 60","M","AstraZeneca","Público nacional",0,1,NA,0
"16764",2021-10-22,"31 a 40","F","Sputnik","Público nacional",0,1,NA,0
"16765",2021-12-28,"41 a 50","F","AstraZeneca","Público",58,83,NA,1616
"16766",2021-12-28,"41 a 50","F","Sinopharm","Público",57,87,NA,0
"16767",2021-12-28,"41 a 50","F","Sputnik","Público",2,49,NA,0
"16768",2021-12-28,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,0,NA,680
"16769",2021-12-28,"41 a 50","M","AstraZeneca","Público",71,98,NA,1667
"16770",2021-12-28,"41 a 50","M","Sinopharm","Público",58,72,NA,1
"16771",2021-12-28,"41 a 50","M","Sputnik","Público",2,51,NA,0
"16772",2021-12-28,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,2,NA,716
"16773",2021-12-28,"51 a 60","F","AstraZeneca","Público",46,34,NA,334
"16774",2021-12-28,"51 a 60","F","Sinopharm","Público",67,25,NA,0
"16775",2021-12-28,"51 a 60","F","Sputnik","Público",2,15,NA,0
"16776",2021-12-28,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,2318
"16777",2021-12-28,"51 a 60","M","AstraZeneca","Público",62,49,NA,268
"16778",2021-12-28,"51 a 60","M","Sinopharm","Público",75,34,NA,1
"16779",2021-12-28,"51 a 60","M","Sputnik","Público",1,18,NA,0
"16780",2021-12-28,"51 a 60","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,2275
"16781",2021-12-28,"61 a 70","F","AstraZeneca","Público",14,14,NA,196
"16782",2021-12-28,"61 a 70","F","Sinopharm","Público",30,21,NA,2
"16783",2021-12-28,"61 a 70","F","Sputnik","Público",0,12,NA,0
"16784",2021-12-28,"61 a 70","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,279
"16785",2021-12-28,"61 a 70","M","AstraZeneca","Público",12,16,NA,176
"16786",2021-12-28,"61 a 70","M","Sinopharm","Público",14,16,NA,0
"16787",2021-12-28,"61 a 70","M","Sputnik","Público",0,13,NA,0
"16788",2021-12-28,"61 a 70","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,188
"16789",2021-12-28,"71 a 80","F","AstraZeneca","Público",12,7,NA,469
"16790",2021-12-28,"71 a 80","F","Sinopharm","Público",17,7,NA,0
"16791",2021-12-28,"71 a 80","F","Sputnik","Público",0,3,NA,0
"16792",2021-12-28,"71 a 80","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,183
"16793",2021-12-28,"71 a 80","M","AstraZeneca","Público",10,6,NA,289
"16794",2021-12-28,"71 a 80","M","Sinopharm","Público",13,5,NA,0
"16795",2021-12-28,"71 a 80","M","Sputnik","Público",0,2,NA,0
"16796",2021-12-28,"71 a 80","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,106
"16797",2021-12-28,"81 a 90","F","AstraZeneca","Público",8,4,NA,311
"16798",2021-12-28,"81 a 90","F","Sinopharm","Público",7,5,NA,3
"16799",2021-12-28,"81 a 90","F","Sputnik","Público",0,3,NA,0
"16800",2021-12-28,"81 a 90","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,133
"16801",2021-12-28,"81 a 90","M","AstraZeneca","Público",3,1,NA,115
"16802",2021-12-28,"81 a 90","M","Sinopharm","Público",3,0,NA,0
"16803",2021-12-28,"81 a 90","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,55
"16804",2021-12-28,"91 o mas","F","AstraZeneca","Público",5,1,NA,93
"16805",2021-12-28,"91 o mas","F","Sinopharm","Público",2,1,NA,2
"16806",2021-12-28,"91 o mas","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,3,NA,39
"16807",2021-12-28,"91 o mas","M","AstraZeneca","Público",1,0,NA,12
"16808",2022-01-10,"51 a 60","F","AstraZeneca","Privado",0,0,NA,1
"16809",2022-01-10,"51 a 60","F","AstraZeneca","Público",19,19,NA,145
"16810",2022-01-10,"51 a 60","F","Moderna","Público",0,0,NA,152
"16811",2022-01-10,"51 a 60","F","Sinopharm","Público",20,15,NA,0
"16812",2022-01-10,"51 a 60","F","Sputnik","Público",1,5,NA,0
"16813",2022-01-10,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"16814",2022-01-10,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,185
"16815",2022-01-10,"51 a 60","M","AstraZeneca","Público",22,32,NA,138
"16816",2022-01-10,"51 a 60","M","Moderna","Público",0,0,NA,107
"16817",2022-01-10,"51 a 60","M","Sinopharm","Público",18,19,NA,0
"16818",2022-01-10,"51 a 60","M","Sputnik","Público",1,8,NA,0
"16819",2022-01-10,"51 a 60","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,160
"16820",2022-01-10,"61 a 70","F","AstraZeneca","Privado",0,0,NA,10
"16821",2022-01-10,"61 a 70","F","AstraZeneca","Público",9,13,NA,1030
"16822",2022-01-10,"61 a 70","F","Moderna","Público",1,0,NA,3246
"16823",2022-01-10,"61 a 70","F","Sinopharm","Público",13,7,NA,0
"16824",2022-01-10,"61 a 70","F","Sputnik","Público",1,7,NA,0
"16825",2022-01-10,"61 a 70","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,3
"16826",2022-01-10,"61 a 70","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,237
"16827",2022-01-10,"61 a 70","M","AstraZeneca","Privado",0,0,NA,6
"16828",2022-01-10,"61 a 70","M","AstraZeneca","Público",8,9,NA,906
"16829",2022-01-10,"61 a 70","M","Moderna","Público",0,0,NA,2470
"16830",2022-01-10,"61 a 70","M","Sinopharm","Público",5,2,NA,0
"16831",2022-01-10,"61 a 70","M","Sputnik","Público",1,6,NA,0
"16832",2022-01-10,"61 a 70","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"16833",2022-01-10,"61 a 70","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,140
"16834",2022-01-10,"71 a 80","F","AstraZeneca","Privado",0,0,NA,15
"16835",2022-01-10,"71 a 80","F","AstraZeneca","Público",4,11,NA,1874
"16836",2022-01-10,"71 a 80","F","Moderna","Público",1,1,NA,1245
"16837",2022-01-10,"71 a 80","F","Sinopharm","Público",11,5,NA,0
"16838",2022-01-10,"71 a 80","F","Sputnik","Público",1,3,NA,0
"16839",2022-01-10,"71 a 80","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,173
"16840",2022-01-10,"71 a 80","M","AstraZeneca","Privado",0,1,NA,14
"16841",2022-01-10,"71 a 80","M","AstraZeneca","Público",9,2,NA,1264
"16842",2022-01-10,"71 a 80","M","Moderna","Público",0,0,NA,974
"16843",2022-01-10,"71 a 80","M","Sinopharm","Público",6,2,NA,0
"16844",2022-01-10,"71 a 80","M","Sputnik","Público",0,2,NA,0
"16845",2022-01-10,"71 a 80","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"16846",2022-01-10,"71 a 80","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,106
"16847",2022-01-10,"81 a 90","F","AstraZeneca","Privado",1,0,NA,2
"16848",2022-01-10,"81 a 90","F","AstraZeneca","Público",2,7,NA,457
"16849",2022-01-10,"81 a 90","F","Moderna","Público",0,0,NA,62
"16850",2022-01-10,"81 a 90","F","Sinopharm","Público",4,4,NA,0
"16851",2022-01-10,"81 a 90","F","Sputnik","Público",0,2,NA,1
"16852",2022-01-10,"81 a 90","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"16853",2022-01-10,"81 a 90","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,60
"16854",2022-01-10,"81 a 90","M","AstraZeneca","Privado",0,0,NA,3
"16855",2022-01-10,"81 a 90","M","AstraZeneca","Público",1,3,NA,214
"16856",2022-01-10,"81 a 90","M","Moderna","Público",0,1,NA,26
"16857",2022-01-10,"81 a 90","M","Sinopharm","Público",2,0,NA,0
"16858",2022-01-10,"81 a 90","M","Sputnik","Público",0,1,NA,0
"16859",2022-01-10,"81 a 90","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,20
"16860",2022-01-10,"91 o mas","F","AstraZeneca","Privado",0,0,NA,1
"16861",2022-01-10,"91 o mas","F","AstraZeneca","Público",1,0,NA,102
"16862",2022-01-10,"91 o mas","F","Moderna","Público",0,0,NA,17
"16863",2022-01-10,"91 o mas","F","Sinopharm","Público",3,1,NA,0
"16864",2022-01-10,"91 o mas","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,16
"16865",2022-01-10,"91 o mas","M","AstraZeneca","Público",2,1,NA,20
"16866",2022-01-10,"91 o mas","M","Moderna","Público",0,0,NA,6
"16867",2022-01-10,"91 o mas","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,3
"16868",2021-12-23,"30 o menos","F","AstraZeneca","Público",83,129,NA,201
"16869",2021-12-23,"30 o menos","F","Sinopharm","Público",1197,879,NA,0
"16870",2021-12-23,"30 o menos","F","Sputnik","Público",0,162,NA,0
"16871",2021-12-23,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",141,258,NA,531
"16872",2021-12-23,"30 o menos","M","AstraZeneca","Público",111,139,NA,155
"16873",2021-12-23,"30 o menos","M","Sinopharm","Público",1285,882,NA,0
"16874",2021-12-23,"30 o menos","M","Sputnik","Público",0,161,NA,0
"16875",2021-12-23,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"16876",2021-12-23,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",160,279,NA,424
"16877",2021-12-23,"31 a 40","F","AstraZeneca","Privado",0,0,NA,18
"16878",2021-12-23,"31 a 40","F","AstraZeneca","Público",69,95,NA,956
"16879",2021-12-23,"31 a 40","F","Sinopharm","Público",56,65,NA,0
"16880",2021-12-23,"31 a 40","F","Sputnik","Público",0,88,NA,0
"16881",2021-12-23,"31 a 40","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"16882",2021-12-23,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,2,NA,809
"16883",2021-12-23,"31 a 40","M","AstraZeneca","Público",62,88,NA,866
"16884",2021-12-23,"31 a 40","M","Sinopharm","Público",80,62,NA,0
"16885",2021-12-23,"31 a 40","M","Sputnik","Público",0,126,NA,0
"16886",2021-12-23,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,4,NA,725
"16887",2021-12-23,"41 a 50","F","AstraZeneca","Privado",0,0,NA,10
"16888",2021-12-23,"41 a 50","F","AstraZeneca","Público",57,70,NA,2251
"16889",2021-12-23,"41 a 50","F","Sinopharm","Público",32,36,NA,1
"16890",2021-12-23,"41 a 50","F","Sputnik","Público",0,40,NA,0
"16891",2021-12-23,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,5,NA,854
"16892",2021-12-23,"41 a 50","M","AstraZeneca","Privado",0,0,NA,8
"16893",2021-12-23,"41 a 50","M","AstraZeneca","Público",47,59,NA,2354
"16894",2021-12-23,"41 a 50","M","Sinopharm","Público",43,35,NA,1
"16895",2021-12-23,"41 a 50","M","Sputnik","Público",0,44,NA,0
"16896",2021-12-23,"41 a 50","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",3,0,NA,0
"16897",2021-12-23,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,5,NA,1012
"16898",2021-12-23,"51 a 60","F","AstraZeneca","Público",30,33,NA,269
"16899",2021-12-23,"51 a 60","F","Sinopharm","Público",21,25,NA,2
"16900",2021-12-23,"51 a 60","F","Sputnik","Público",0,17,NA,0
"16901",2021-12-23,"51 a 60","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"16902",2021-12-23,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,2,NA,661
"16903",2021-12-23,"51 a 60","M","AstraZeneca","Público",31,28,NA,244
"16904",2021-12-23,"51 a 60","M","Sinopharm","Público",26,15,NA,0
"16905",2021-12-23,"51 a 60","M","Sputnik","Público",0,18,NA,0
"16906",2021-12-23,"51 a 60","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"16907",2021-12-23,"51 a 60","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,3,NA,681
"16908",2021-12-23,"61 a 70","F","AstraZeneca","Público",20,10,NA,168
"16909",2021-12-23,"61 a 70","F","Sinopharm","Público",11,16,NA,1
"16910",2021-12-23,"61 a 70","F","Sputnik","Público",0,7,NA,0
"16911",2021-12-23,"61 a 70","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,2,NA,261
"16912",2021-12-23,"61 a 70","M","AstraZeneca","Público",10,11,NA,114
"16913",2021-12-23,"61 a 70","M","Sinopharm","Público",6,3,NA,0
"16914",2021-12-23,"61 a 70","M","Sputnik","Público",0,11,NA,0
"16915",2021-12-23,"61 a 70","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,204
"16916",2021-12-23,"71 a 80","F","AstraZeneca","Público",11,6,NA,407
"16917",2021-12-23,"71 a 80","F","Sinopharm","Público",4,8,NA,2
"16918",2021-12-23,"71 a 80","F","Sputnik","Público",0,5,NA,0
"16919",2021-10-16,"61 a 70","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"16920",2021-10-30,"51 a 60","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"16921",2022-01-02,"30 o menos","F","AstraZeneca","Público",57,57,NA,98
"16922",2022-01-02,"30 o menos","F","Sinopharm","Público",477,604,NA,0
"16923",2022-01-02,"30 o menos","F","Sputnik","Público",4,133,NA,1
"16924",2022-01-02,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",67,199,NA,57
"16925",2022-01-02,"30 o menos","M","AstraZeneca","Público",56,48,NA,106
"16926",2022-01-02,"30 o menos","M","Sinopharm","Público",577,580,NA,0
"16927",2022-01-02,"30 o menos","M","Sputnik","Público",7,143,NA,0
"16928",2022-01-02,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",74,216,NA,42
"16929",2022-01-02,"31 a 40","F","AstraZeneca","Privado",0,0,NA,2
"16930",2022-01-02,"31 a 40","F","AstraZeneca","Público",28,34,NA,627
"16931",2022-01-02,"31 a 40","F","Sinopharm","Público",37,53,NA,0
"16932",2022-01-02,"31 a 40","F","Sputnik","Público",3,106,NA,5
"16933",2022-01-02,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"16934",2022-01-02,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,2,NA,143
"16935",2022-01-02,"31 a 40","M","AstraZeneca","Privado",0,0,NA,1
"16936",2022-01-02,"31 a 40","M","AstraZeneca","Público",36,38,NA,706
"16937",2022-01-02,"31 a 40","M","Sinopharm","Público",28,49,NA,0
"16938",2022-01-02,"31 a 40","M","Sputnik","Público",5,93,NA,3
"16939",2022-01-02,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,1
"16940",2022-01-02,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,86
"16941",2022-01-02,"41 a 50","F","AstraZeneca","Privado",0,0,NA,4
"16942",2022-01-02,"41 a 50","F","AstraZeneca","Público",15,20,NA,203
"16943",2022-01-02,"41 a 50","F","Sinopharm","Público",19,32,NA,0
"16944",2022-01-02,"41 a 50","F","Sputnik","Público",4,41,NA,2
"16945",2022-01-02,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,2
"16946",2022-01-02,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,1,NA,196
"16947",2022-01-02,"41 a 50","M","AstraZeneca","Público",19,22,NA,169
"16948",2022-01-02,"41 a 50","M","Sinopharm","Público",27,27,NA,0
"16949",2022-01-02,"41 a 50","M","Sputnik","Público",4,44,NA,0
"16950",2022-01-02,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,4,NA,179
"16951",2022-01-02,"51 a 60","F","AstraZeneca","Privado",0,0,NA,2
"16952",2022-01-02,"51 a 60","F","AstraZeneca","Público",9,10,NA,190
"16953",2022-01-02,"51 a 60","F","Sinopharm","Público",5,26,NA,0
"16954",2022-01-02,"51 a 60","F","Sputnik","Público",0,29,NA,1
"16955",2022-01-02,"51 a 60","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,0,NA,4
"16956",2021-09-21,"31 a 40","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",46,0,NA,0
"16957",2021-09-21,"31 a 40","M","AstraZeneca","Público",4,26,NA,1
"16958",2021-09-21,"31 a 40","M","Sinopharm","Público",433,820,NA,0
"16959",2021-09-21,"31 a 40","M","Sputnik","Público",0,16,NA,0
"16960",2021-09-21,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",52,0,NA,0
"16961",2021-09-21,"31 a 40","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"16962",2021-09-21,"41 a 50","F","AstraZeneca","Público",2,39,NA,1
"16963",2021-09-21,"41 a 50","F","Sinopharm","Público",238,212,NA,0
"16964",2021-09-21,"41 a 50","F","Sputnik","Público",0,25,NA,0
"16965",2021-09-21,"41 a 50","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",29,0,NA,0
"16966",2021-09-21,"41 a 50","M","AstraZeneca","Privado",0,1,NA,0
"16967",2021-09-21,"41 a 50","M","AstraZeneca","Público",3,20,NA,0
"16968",2021-09-21,"41 a 50","M","Sinopharm","Público",230,257,NA,0
"16969",2021-09-21,"41 a 50","M","Sputnik","Público",0,13,NA,0
"16970",2021-09-21,"41 a 50","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",29,0,NA,0
"16971",2021-09-21,"51 a 60","F","AstraZeneca","Privado",0,2,NA,0
"16972",2021-09-21,"51 a 60","F","AstraZeneca","Público",3,36,NA,0
"16973",2021-09-21,"51 a 60","F","Sinopharm","Público",129,82,NA,0
"16974",2021-09-21,"51 a 60","F","Sputnik","Público",0,88,NA,0
"16975",2021-09-21,"51 a 60","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",9,0,NA,0
"16976",2021-09-21,"51 a 60","M","AstraZeneca","Privado",0,3,NA,0
"16977",2021-09-21,"51 a 60","M","AstraZeneca","Público",1,29,NA,0
"16978",2021-09-21,"51 a 60","M","Sinopharm","Público",111,94,NA,0
"16979",2021-09-21,"51 a 60","M","Sputnik","Público",0,45,NA,0
"16980",2021-09-21,"51 a 60","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",10,0,NA,0
"16981",2021-09-21,"61 a 70","F","AstraZeneca","Privado",1,0,NA,0
"16982",2021-09-21,"61 a 70","F","AstraZeneca","Público",0,6,NA,0
"16983",2021-09-21,"61 a 70","F","Sinopharm","Público",50,32,NA,0
"16984",2021-09-21,"61 a 70","F","Sputnik","Público",0,76,NA,1
"16985",2021-09-21,"61 a 70","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",4,0,NA,0
"16986",2021-09-21,"61 a 70","M","AstraZeneca","Público",0,7,NA,0
"16987",2021-09-21,"61 a 70","M","Sinopharm","Público",36,32,NA,0
"16988",2021-09-21,"61 a 70","M","Sputnik","Público",1,29,NA,0
"16989",2021-09-21,"61 a 70","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"16990",2021-09-21,"71 a 80","F","AstraZeneca","Privado",0,2,NA,0
"16991",2021-09-21,"71 a 80","F","Sinopharm","Público",15,19,NA,0
"16992",2021-09-21,"71 a 80","F","Sputnik","Público",0,23,NA,0
"16993",2021-09-21,"71 a 80","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"16994",2021-09-21,"71 a 80","M","AstraZeneca","Público",1,2,NA,0
"16995",2021-09-21,"71 a 80","M","Sinopharm","Público",14,6,NA,0
"16996",2021-09-21,"71 a 80","M","Sputnik","Público",0,7,NA,0
"16997",2021-09-21,"71 a 80","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"16998",2021-09-21,"81 a 90","F","Sinopharm","Público",9,6,NA,0
"16999",2021-09-21,"81 a 90","F","Sputnik","Público",0,8,NA,0
"17000",2021-09-21,"81 a 90","M","Sinopharm","Público",4,5,NA,0
"17001",2021-09-21,"81 a 90","M","Sputnik","Público",0,1,NA,0
"17002",2021-09-21,"81 a 90","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"17003",2021-09-21,"91 o mas","F","Sinopharm","Público",3,4,NA,0
"17004",2021-09-21,"91 o mas","F","Sputnik","Público",0,4,NA,0
"17005",2021-09-21,"91 o mas","M","Sinopharm","Público",1,2,NA,0
"17006",2021-11-10,"71 a 80","F","Sinopharm","Privado",0,0,NA,NA
"17007",2021-11-10,"71 a 80","F","Sinopharm","Público",1,10,NA,6
"17008",2021-11-10,"71 a 80","F","Sputnik","Público",0,22,NA,1
"17009",2021-11-10,"71 a 80","M","AstraZeneca","Privado",0,0,NA,1
"17010",2021-11-10,"71 a 80","M","AstraZeneca","Público",4,1,NA,250
"17011",2021-11-10,"71 a 80","M","AstraZeneca","Público nacional",0,0,NA,24
"17012",2021-11-10,"71 a 80","M","Moderna","Público",0,1,NA,0
"17013",2021-11-13,"61 a 70","M","AstraZeneca","Público",0,3,NA,115
"17014",2021-11-13,"71 a 80","F","AstraZeneca","Público",0,0,NA,312
"17015",2021-11-13,"71 a 80","F","Sinopharm","Público",0,0,NA,3
"17016",2021-11-13,"71 a 80","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"17017",2021-11-13,"71 a 80","M","AstraZeneca","Público",0,0,NA,211
"17018",2021-11-13,"71 a 80","M","Sinopharm","Público",0,0,NA,1
"17019",2021-11-13,"81 a 90","F","AstraZeneca","Público",0,0,NA,127
"17020",2021-11-13,"81 a 90","M","AstraZeneca","Público",0,1,NA,90
"17021",2021-11-13,"91 o mas","F","AstraZeneca","Público",0,0,NA,37
"17022",2021-11-13,"91 o mas","F","Sinopharm","Público",0,0,NA,1
"17023",2021-11-13,"91 o mas","M","AstraZeneca","Público",1,0,NA,19
"17024",2021-11-13,"31 a 40","M","AstraZeneca","Público nacional",0,0,NA,1
"17025",2021-11-13,"41 a 50","F","AstraZeneca","Privado",0,0,NA,NA
"17026",2021-11-13,"41 a 50","M","AstraZeneca","Privado",0,0,NA,NA
"17027",2021-11-13,"51 a 60","F","AstraZeneca","Privado",0,0,NA,NA
"17028",2021-11-13,"51 a 60","M","AstraZeneca","Privado",0,0,NA,NA
"17029",2021-11-13,"61 a 70","F","AstraZeneca","Privado",0,0,NA,NA
"17030",2021-11-13,"61 a 70","F","AstraZeneca","Público nacional",0,0,NA,1
"17031",2021-11-13,"71 a 80","F","AstraZeneca","Privado",0,0,NA,NA
"17032",2021-11-15,"30 o menos","F","AstraZeneca","Privado",0,0,NA,1
"17033",2021-11-15,"30 o menos","F","AstraZeneca","Público",127,57,NA,126
"17034",2021-11-15,"30 o menos","F","Sinopharm","Público",444,3039,NA,1
"17035",2021-11-15,"30 o menos","F","Sputnik","Público",0,74,NA,3
"17036",2021-11-15,"30 o menos","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"17037",2021-12-28,"91 o mas","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,13
"17038",2021-02-25,"81 a 90","F","AstraZeneca","Público nacional",1,0,NA,0
"17039",2021-03-21,"81 a 90","F","AstraZeneca","Público",1,0,NA,0
"17040",2021-04-12,"31 a 40","M","AstraZeneca","Público",1,0,NA,0
"17041",2021-04-14,"31 a 40","F","AstraZeneca","Público",1,0,NA,0
"17042",2021-04-15,"31 a 40","M","AstraZeneca","Público",1,0,NA,0
